run_id,experiment,dataset,split_type,fold,regime,detector,rho_assumed,rho_used,metric,value,n_test,n_pos_test,check
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,F1,0.14189189189189189,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,TN,56686.0,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,FP,200.0,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,FN,54.0,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,TP,21.0,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,n_alerts,221.0,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,alert_rate,0.003879847615034848,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,prevalence,0.0013166903670932743,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,lift,72.16778280542987,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,tie_ratio,0.02071592844226755,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,fit_seconds,0.8105027675628662,56961,75,
174731970899,rolling_origin,ULB,chronological,2,O,LOF,0.005,0.002106679930947713,score_seconds,5.143671035766602,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,PR_AUC,0.0772708444313825,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,ROC_AUC,0.9465623644950719,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,Precision,0.012658227848101266,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,Recall,0.013333333333333334,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,F1,0.012987012987012988,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,TN,56808.0,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,FP,78.0,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,FN,74.0,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,TP,1.0,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,n_alerts,79.0,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,alert_rate,0.001386913853338249,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,prevalence,0.0013166903670932743,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,lift,9.61367088607595,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,tie_ratio,0.0036165095416161863,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,fit_seconds,0.6688945293426514,56961,75,
02b4b911251a,rolling_origin,ULB,chronological,2,O,OneClassSVM,0.005,0.002106679930947713,score_seconds,6.660660266876221,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,PR_AUC,0.02882821434657018,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,ROC_AUC,0.9498581959240118,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,Precision,0.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,Recall,0.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,F1,0.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,TN,56810.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,FP,76.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,FN,75.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,TP,0.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,n_alerts,76.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,alert_rate,0.0013342462386545181,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,prevalence,0.0013166903670932743,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,lift,0.0,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,tie_ratio,0.011499095872614551,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,fit_seconds,0.7013354301452637,56961,75,
1d1cbb0391c9,rolling_origin,ULB,chronological,2,O,DBSCAN,0.005,0.002106679930947713,score_seconds,0.02743983268737793,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,PR_AUC,0.05052458592903036,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,ROC_AUC,0.9647306308523479,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,Precision,0.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,Recall,0.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,F1,0.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,TN,56824.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,FP,62.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,FN,75.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,TP,0.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,n_alerts,62.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,alert_rate,0.0010884640367971067,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,prevalence,0.0013166903670932743,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,lift,0.0,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,tie_ratio,0.006759010551078859,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,fit_seconds,5.950121164321899,56961,75,
ef50e2ccd39d,rolling_origin,ULB,chronological,2,O,KMeans,0.005,0.002106679930947713,score_seconds,0.10976338386535645,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,PR_AUC,0.05047111486217225,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,ROC_AUC,0.9520028360815197,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,Precision,0.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,Recall,0.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,F1,0.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,TN,56809.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,FP,77.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,FN,75.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,TP,0.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,n_alerts,77.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,alert_rate,0.0013518021102157617,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,prevalence,0.0013166903670932743,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,lift,0.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,tie_ratio,0.07433156019030562,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,fit_seconds,0.0,56961,75,
79f42f5be46e,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,score_seconds,0.0,56961,75,
053f466b0a18,rolling_origin,ULB,chronological,2,O,Ensemble,0.005,0.002106679930947713,single_point_invariant,1.0,56961,75,invariance
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,PR_AUC,0.0015914535179253281,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,ROC_AUC,0.7834878923970243,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,Precision,0.0010932944606413995,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,Recall,0.0425531914893617,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,F1,0.0021318173743116006,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,TN,497763.0,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,FP,10964.0,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,FN,270.0,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,TP,12.0,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,n_alerts,10976.0,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,alert_rate,0.021563469408202997,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,lift,1.9733926245270144,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,tie_ratio,0.5248433721211216,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,fit_seconds,7.478614330291748,509009,282,
e41d9184b859,rolling_origin,PaySim,chronological,0,U,IsolationForest,0.005,0.005,score_seconds,12.544418096542358,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,PR_AUC,0.0005602015687239216,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,ROC_AUC,0.5399104247234723,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,Precision,0.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,Recall,0.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,F1,0.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,TN,399277.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,FP,109450.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,FN,282.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,TP,0.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,n_alerts,109450.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,alert_rate,0.21502566752257818,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,lift,0.0,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,tie_ratio,0.032934584653709464,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,fit_seconds,1.8740036487579346,509009,282,
43901b1aeb10,rolling_origin,PaySim,chronological,0,U,LOF,0.005,0.005,score_seconds,95.8746485710144,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,PR_AUC,0.004748085081245423,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,ROC_AUC,0.7948713578728783,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,Precision,0.005305323126223963,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,Recall,0.5283687943262412,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,F1,0.010505164451651568,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,TN,480791.0,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,FP,27936.0,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,FN,133.0,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,TP,149.0,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,n_alerts,28085.0,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,alert_rate,0.055175841684528174,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,lift,9.576089429631677,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,tie_ratio,0.0004950796547801284,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,fit_seconds,0.3464829921722412,509009,282,
d4df72aca7ad,rolling_origin,PaySim,chronological,0,U,OneClassSVM,0.005,0.005,score_seconds,26.64932107925415,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,PR_AUC,0.0015967347607206955,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,ROC_AUC,0.7601026784879689,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,Precision,0.0033082975679542205,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,Recall,0.13120567375886524,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,F1,0.0064538635967207394,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,TN,497580.0,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,FP,11147.0,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,FN,245.0,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,TP,37.0,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,n_alerts,11184.0,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,alert_rate,0.02197210658357711,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,lift,5.971465378605708,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,tie_ratio,0.20849336652200645,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,fit_seconds,1.042144775390625,509009,282,
4c308ee165fd,rolling_origin,PaySim,chronological,0,U,DBSCAN,0.005,0.005,score_seconds,0.06599688529968262,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,PR_AUC,0.0026414560069848918,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,ROC_AUC,0.801221793957207,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,Precision,0.005852842809364548,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,Recall,0.22340425531914893,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,F1,0.011406844106463879,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,TN,498026.0,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,FP,10701.0,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,FN,219.0,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,TP,63.0,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,n_alerts,10764.0,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,alert_rate,0.021146973825610156,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,lift,10.564360516141273,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,tie_ratio,0.10724368331404754,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,fit_seconds,63.537702798843384,509009,282,
59697b2eab05,rolling_origin,PaySim,chronological,0,U,KMeans,0.005,0.005,score_seconds,0.4459357261657715,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,PR_AUC,0.006360810405632392,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,ROC_AUC,0.8623172982731044,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,Precision,0.009386281588447653,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,Recall,0.46099290780141844,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,F1,0.018397962071893575,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,TN,495007.0,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,FP,13720.0,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,FN,152.0,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,TP,130.0,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,n_alerts,13850.0,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,alert_rate,0.027209734994862567,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,lift,16.94220498246153,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,tie_ratio,0.10996072760992437,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,fit_seconds,0.0,509009,282,
f49bf9f438c3,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,score_seconds,0.0,509009,282,
9636a2e5b770,rolling_origin,PaySim,chronological,0,U,Ensemble,0.005,0.005,single_point_invariant,1.0,509009,282,invariance
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,PR_AUC,0.0018531740662793496,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,ROC_AUC,0.793101856229735,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,Precision,0.0022253129346314327,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,Recall,0.0851063829787234,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,F1,0.00433721875847113,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,TN,497966.0,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,FP,10761.0,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,FN,258.0,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,TP,24.0,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,n_alerts,10785.0,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,alert_rate,0.021188230463508505,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,lift,4.0166819558291165,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,tie_ratio,0.5166333011793505,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,fit_seconds,7.616214752197266,509009,282,
f213029d06e6,rolling_origin,PaySim,chronological,0,N,IsolationForest,0.005,0.005,score_seconds,12.662840604782104,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,PR_AUC,0.000554091324697267,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,ROC_AUC,0.5383961736113199,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,Precision,0.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,Recall,0.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,F1,0.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,TN,378019.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,FP,130708.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,FN,282.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,TP,0.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,n_alerts,130708.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,alert_rate,0.256789172686534,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,lift,0.0,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,tie_ratio,0.032799027129186364,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,fit_seconds,1.737473487854004,509009,282,
cf7aed1e7591,rolling_origin,PaySim,chronological,0,N,LOF,0.005,0.005,score_seconds,96.18709588050842,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,PR_AUC,0.005233986292704089,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,ROC_AUC,0.7614466917123562,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,Precision,0.004808006803166088,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,Recall,0.5212765957446809,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,F1,0.009528130671506351,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,TN,478300.0,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,FP,30427.0,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,FN,135.0,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,TP,147.0,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,n_alerts,30574.0,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,alert_rate,0.0600657355763847,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,prevalence,0.0005540177089206675,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,lift,8.678435230045274,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,tie_ratio,0.0005933097450143698,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,fit_seconds,0.34037256240844727,509009,282,
049a99bbc289,rolling_origin,PaySim,chronological,0,N,OneClassSVM,0.005,0.005,score_seconds,26.81681776046753,509009,282,
9f6c76bb50c8,rolling_origin,PaySim,chronological,0,N,DBSCAN,0.005,0.005,PR_AUC,0.0015986977527228652,509009,282,
